username,userid,profile_location,created_at,text,retweet_count,source,coordinates
David Snedeker,134519930,"LA, CA",2023-01-19 08:04:57,"@VigilantFox I predicted the plandemic publicly on May 22, 2019 on TheIndoctriNATION Truthcast and saved thousands… https://t.co/T9rR7Xggmn",0,Twitter Web App,
Hudya Nikabolokov,1603952330528788480,Los Angeles,2023-01-19 08:02:28,@coffee_anytime Is this true?,0,Twitter Web App,
😎,1500704553104117763,Los Angeles ,2023-01-19 07:37:57,@Nachodaddy84 Let’s link up I’ll bring the coffee 👀,0,Twitter Web App,
Micahhamilton,361388892,"Los Angeles, CA",2023-01-19 07:36:19,@parkermunson There’s some rad coffee shops! I think Matamata coffee was one I went to?,0,Twitter for iPhone,
Torr Leonard 🌐💉🚊📚,25912403,"Los Angeles, CA",2023-01-19 07:29:34,"“In the case of brewing coffee at home, this latest study shows that it largely boils down to not wasting water or… https://t.co/qRiKN7tnw7",0,Twitter for iPhone,
Torr Leonard 🌐💉🚊📚,25912403,"Los Angeles, CA",2023-01-19 07:27:12,"“Single-use coffee pods aren’t as wasteful as you may think - 

In some cases, brewing a cup of joe in an old-schoo… https://t.co/APuNJtS8bW",0,Twitter for iPhone,
La’Chelle 💎,32925290,"Los Angeles, Ca ",2023-01-19 07:20:44,oh and straight black coffee . i think my tastebuds like pure things now lol,0,Twitter Web App,
awol evan 🛡️🏆,51718806,"Los Angeles, CA",2023-01-19 07:17:36,@NotAlexis Add the nacho cheese machine between the coffee maker and ATM with the cat on it.,0,Twitter for Android,
Brad Tonoff,287651361,los angeles,2023-01-19 07:14:21,@RossFelix @coleharmonson open to other industries..coffee chat sometime?,0,Twitter Web App,
stone cold hoe,2183970246,The Trenches,2023-01-19 07:00:20,"Passenger princess w/ coffee, new era",0,Twitter for iPhone,
Who Do You Loveeeeee,744367416335966208,"LA, CA",2023-01-19 06:51:38,"“You can life bitch, but can’t have no damn coffee” 😂😂😂😂😂",0,Twitter for iPhone,
Jordan Utt,1446504056,"Los Angeles, CA",2023-01-19 06:47:16,How Many Cups Of Coffee Do Americans Drink Each Day? | ZeroHedge https://t.co/XszFf73sLW,0,Twitter for iPhone,
George PM,171945793,"Los Angeles, CA",2023-01-19 06:45:07,@GDunzweiler @marynabogdan weird. when I was there I was bored out of my mind. went to the same coffee shops every… https://t.co/4yFOg2FRBl,0,Twitter Web App,
Slumpneko 🐈‍⬛ 🐾 ~ Catuber,1488247991014019074,"Los Angeles, CA ",2023-01-19 06:34:39,"Got tilted on some side missions, lance wouldn't cooperate with me and blew up most of the time but still had a goo… https://t.co/s6x0OXb4KH",0,Twitter Web App,
Esteban,975500141418315776,"Los Angeles, CA",2023-01-19 06:34:11,"Not as much coffee and comics as you'd think, but this is definitely one of the coolest places in Sparks. D&amp;D on We… https://t.co/VJ5rSZMef8",0,Twitter for Android,
The World Ranking,1588069292540583937,"Los Angeles, CA",2023-01-19 06:32:00,"@UberFacts Starbucks vs competitors, Dec 2022

More # of locations / # of States / # of Cities

vs Dunkin': +6,253… https://t.co/5z3bq0dBqz",2,Twitter Web App,
Deena Beck,1127627252835815424,"Los Angeles, CA",2023-01-19 06:30:42,"@krismukai Please, it’s not the coffee’s fault. Don’t blame them. I’m just a clumsy fool.",0,Twitter Web App,
Robyn,259382546,"Los Angeles, CA",2023-01-19 06:17:49,I had an iced coffee from Starbucks and immediately regretted it. Only blonde espresso/coffee or cold brew is good… https://t.co/AVfoZ3VTg5,0,Twitter for iPhone,
Bee 💫💫💫💫,4446589638,"Los Angeles, CA",2023-01-19 06:15:01,@napakins The moment for me was when he said he has to make coffee for everyone and make sure everyone starts their… https://t.co/Af8J82rTuV,2,Twitter for iPhone,
Lisa-Skye,275250729,"Los Angeles, CA",2023-01-19 06:09:59,The coffee machine at the packed-out ER is the most hysterical being here (everyone’s fine! We just need some meds.… https://t.co/lDURSUf0sF,0,IFTTT,
Ken Fullam,26340579,Los Angeles,2023-01-19 06:09:48,I'm catching up on 'Kung Fu' - and coffee..,0,Twitter Web App,
ملكة,380529370,"Los Angeles, CA",2023-01-19 06:05:38,@Lewie_Hendrix @kodakthagreat and if you wake up at 5am and skip your coffee you can own multiple franchises off said cheesesteak,0,Twitter for iPhone,
tim carter,402772928,downey ca.,2023-01-19 06:02:30,@MadScientistFF Coffee,0,Twitter for Android,
AsiaTop80,1313770415848734721,Los Angeles,2023-01-19 06:00:54,"1/15 COFFEE, Indonesia - Top80 Cafes in Asia - 2022💫
Discover more fantastic Cafes for your bucket list:… https://t.co/NX8d07e9po",0,SocialPilot.co,
Kazuma Hashimoto,398493035,"Los Angeles, CA",2023-01-19 05:57:33,Shouldn't have had coffee. The turbulence on this flight is making me feel unwell.,0,Twitter for Android,
Guy Branum,37045017,West Hollywood,2023-01-19 05:55:09,@alienreese Let's get coffee and discuss.,0,Twitter Web App,
Geraldine Rod ☮,62438220,"Southeast Los Angeles, CA",2023-01-19 05:46:21,@Marmel Kaleidoscope in my eye. Strong black coffee and 2 Extra Strength Tylenol,0,Twitter for Android,
⚾🆃🅴🆁🆁🅾🅽!™️⚾,1463957977656815627,Los Angeles,2023-01-19 05:41:36,I went to an #upperclass @Starbucks 2day that made Panera look like a Mustard seed (that's pretty small). It was cl… https://t.co/bkx6zs25wH,0,Twitter for Android,
You betta change what comes out ya speakers 🏆,136332766,NnVA🚀BX🚀LA🚀,2023-01-19 05:39:55,Dawg. She said “its not enough coffee in here to wet a flea’s pussy!” And i lost it. Got me a new lil saying https://t.co/GQA6FdEjU5,0,Twitter for iPhone,
Pu$$y-Cow,325980964,Los Angeles,2023-01-19 05:32:01,"Shitty cocaine suit is back. 

(Promptly spilled coffee on the pants and have assured myself it’ll be dark) https://t.co/l9P4oQwGsg",0,Twitter for iPhone,
marissa ⁷,1088611707583221760,"Los Angeles, CA",2023-01-19 05:31:30,coffee date with my boyfies 🫶🏻☕️ https://t.co/mTt1oPOXC1,0,Twitter for iPhone,
TMZ,16331010,"Los Angeles, CA",2023-01-19 05:30:09,A barista working the drive-thru at a coffee shop in Washington state was almost yanked through the opening by a wo… https://t.co/HaC8ERfRLt,16,SocialFlow,
J.,630878397,"Los Angeles, CA",2023-01-19 05:28:20,I need some good at home coffee recipes 😭,0,Twitter for iPhone,
𓅓𓂀 ॐ 🪬 ♓︎ ニュータイプ,79858595,"Los Angeles, CA",2023-01-19 05:26:47,Forgot the coffee beans but we here. https://t.co/RhYovUvgi8,0,Twitter for iPhone,
doloresquintana,29928441,"Los Angeles, CA",2023-01-19 05:20:38,"Okay guys, I got to pass out for a few hours. After only getting two and a half hours of sleep in the early hours o… https://t.co/WRo3Mjca90",0,Twitter for Android,
LolCaliBro420,1569460870736146437,"Los Angeles, CA",2023-01-19 05:07:13,Why is a coffee so good when you're rolling? The world may never know! https://t.co/ORJxUAUsLj,0,Twitter for Android,
Anthony Pham,796646186,"Los Angeles, CA",2023-01-19 05:04:51,"@SandboxAlchemy Hot chocolate, as in literally dissolving good chocolate into milk and cream. Then add a little cin… https://t.co/ffsMiBGHAh",0,Twitter Web App,
Hannah Colón,169569205,"Redondo Beach, CA",2023-01-19 05:04:13,"Good moment of the day:
My coffee came out perfect [18/365].",0,Twitter for iPhone,
Molly Lambert 🦔,136220221,"LA, CA",2023-01-19 04:59:56,@high_tower okay so this was the initial storefront in Hollywood too but that one became City Vibes coffee instead???,0,Twitter Web App,
Raziel Sayers,1607460990958075906,"Hollywood, Los Angeles, CA",2023-01-19 04:59:51,I'm definitely a cafe writer. There were a few coffee shops in WeHo where I liked to work on screenplays. I was in… https://t.co/ZcaJnuEzKI,0,Twitter Web App,
Lo,1482183149652115461,"Venice, CA",2023-01-19 04:56:40,"gn, sweet dreams, soon it will be time for gm and coffee 🌙",2,Twitter for iPhone,
🥰 NuthinButLuv4U 🎉,967185230124724224,LA,2023-01-19 04:50:15,"@returnofthegoth Lots of coffee.
I had 2 jobs (one FT, one PT) and volunteered, along with the above.

TeamNoSleep",0,Twitter for Android,
Jeff Powers,32687740,Burbank,2023-01-19 04:48:47,"@katiewalshstx Super hidden treasure is V&amp;K Distribution, a little hole in the wall grocery with all kinds of middl… https://t.co/Rn1i2Uxaqe",0,Twitter for iPhone,
berrybonds,1344891777266798593,"Los Angeles, CA",2023-01-19 04:40:05,@jorydayne Where did you get coffee from?,0,Twitter for iPhone,
famifami,1234695412834914304,"Los Angeles, USA",2023-01-19 04:39:30,First Date Locations: Coffee https://t.co/5ckThfSpHS via @YouTube,0,Twitter Web App,
Rep. Jimmy Gomez,2371339658,"Los Angeles, CA",2023-01-19 04:38:23,"Swapped my usual cup of joe for some Korean-style 다방 coffee at Heyri Cafe in #Koreatown. ☕️

Thanks Jae Rin for tak… https://t.co/h31tpMEBOe",4,Twitter for iPhone,
Slav Kandyba,1509590781371117568,Los Angeles,2023-01-19 04:38:01,I’m at a jam session at Hilltop Coffee + Kitchen on Slauson … AND a horn section is HERE so a YouTube Short is a MU… https://t.co/oJku4dgEmQ,0,Twitter for iPhone,
BR,1347395501520416771,"Los Angeles, CA",2023-01-19 04:37:15,@AnnLesbyPhD I’m switching from coffee to Sanka,0,Twitter for iPhone,
ES l PR,1546669865972297728,"Los Angeles, CA",2023-01-19 04:34:32,@JW_Meditations @Candyquetpie @CanDoDanjaroo @AuburnWAPolice She’s literally at a coffee shop in the morning and yo… https://t.co/vllqh2TL2Q,0,Twitter for iPhone,
Manhattan Perry,414390943,"Los Angeles, CA",2023-01-19 04:34:15,"4 cups of coffee a day! Yet another clear example of why AI needs to replace all journalists. 
 https://t.co/fZ9n2KSfjQ",0,Twitter for iPhone,
Khaotic Kalm 👑,1271147324,"Los Angeles, CA",2023-01-19 04:32:38,This was me the other day but has been me everytime I’ve gone to the store and still can’t find my Califa oat milk… https://t.co/yRzB5MU7er,0,Twitter for iPhone,
spale,1411052251955679233,"Los Angeles, CA",2023-01-19 04:26:42,@ariellenyc If you are in LA dm me I would love to get coffee ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0,Twitter for iPhone,
Nathan,2374870417,"Los Angeles, CA",2023-01-19 04:15:59,"@jxssxss21 You literally work with coffee, just take espresso shots 💀",0,Twitter for iPhone,
Unfunguyshow,1276235366,"Los Angeles, CA",2023-01-19 04:15:13,Seeing my friend put drink down on the coffee table at a house party and then whispering about them the whole night… https://t.co/XnMsDT1kBQ,0,Twitter for iPhone,
Simone,104599574,"Los Angeles, CA",2023-01-19 04:12:50,I’m bored and I want to call my sister but she’s out of town at a conference and she started the morning with whisk… https://t.co/UarOB7YBNf,0,Twitter for iPhone,
Cale Hammond,2900682282,"Santa Monica, CA",2023-01-19 04:10:31,"Shelton sporting New Balance's new ""walk of shame"" or ""female getting iced coffee before applying makeup"" kit https://t.co/pQdLAcja4P",0,Twitter Web App,
alex ☕️😸,1411719511,"Los Angeles, CA",2023-01-19 04:08:12,Peet’s dark roast coffee hits different 👀🔥,0,Twitter for iPhone,
"EB (🏡,🏡)",32558037,"Los Angeles, CA",2023-01-19 04:03:49,"@khzny @seandsweeney For two drive thru coffee shops, one for each apartment bldg",0,Twitter for iPhone,
ROSIE🖤,50719962,110 South,2023-01-19 03:58:15,"…in case anyone wanted to take me out &amp; get killer coffee ☕️🔪
…yucaipa seems far, but its for the experience 🖤 https://t.co/SOVFxfcxJ6",0,Twitter for iPhone,
NOSNOWERIK,1561525427343990786,"Los Angeles, CA",2023-01-19 03:58:01,@Sentinel_State @LandsharkRides I like the sentiment. Sometimes I do want maximum health benefits from high quality… https://t.co/ZeGz4YVrac,0,Twitter for iPhone,
audiojunkie,3008637151,"Los Angeles, CA",2023-01-19 03:46:46,"@sh44sti @shack_diesel Coffee makes me pee a lot not diarrhoea

People get that from coffee? For real?",0,Twitter for Android,
Samantha Moore,1481321278929874953,"Los Angeles, CA",2023-01-19 03:45:11,@RubinReport As English teachers across the nation share laughing and weeping into their coffee cups...,0,Twitter for Android,
roy tuna,787950307007266816,"la, ca",2023-01-19 03:42:24,@coffee_anytime The Whoofs,0,Twitter for iPhone,
Who Do You Loveeeeee,744367416335966208,"LA, CA",2023-01-19 03:42:03,"THIS. 😂😂😂😂😂

…she said “I had a good Dr’s appt, Dr said ‘bitch you gonna live another 15…20…minutes’…but you can’t… https://t.co/z4npGYFMD8",1,Twitter for iPhone,
An Academic View,1506655454834749443,Los Angeles,2023-01-19 03:41:26,"If you are freaking out over the price of 12 eggs being $5.62 but still buy a Starbuck's coffee for $6.00, I think… https://t.co/pq0MCi3Jo2",4,Twitter Web App,
LA Lawyer 🇺🇸 🇸🇽,23387145,"Los Angeles, CA",2023-01-19 03:36:48,@janelpz30 @MadScientistFF Soda &amp; coffee free,0,Twitter for iPhone,
villager,94899174,"Los Angeles, CA",2023-01-19 03:35:42,i need to hire someone to kick my ass every time i leave my apartment and walk across the street to get coffee. the… https://t.co/nkE6fGk439,0,Twitter for iPhone,
August First,1585429428678844416,Los Angeles,2023-01-19 03:32:30,@deesnider i love the smell of rubber &amp; the jerry springer &amp; the bad coffee. could do w/o the fluorescent lighting is all,0,Twitter Web App,
⚔️InfamousButcher⚔️,1357129864889831425,"Los Angeles, CA",2023-01-19 03:31:19,@coffee_anytime Lmfao so gross wtf,0,Twitter for iPhone,
Dan Shapiro,1283548050972119041,LA,2023-01-19 03:27:21,"@MichellePhelps Had them real bad on Monday.
Cooked and pigged out all weekend, and then fasted to start the week.… https://t.co/lmWGsu21pI",0,Twitter for iPhone,
Tony Shabz,702251351045091329,Los Angeles,2023-01-19 03:23:12,"Is there anyone live streaming themselves playing piano for people who enjoy it while working?

I can imagine there… https://t.co/JX1nFxJK3R",0,Twitter Web App,
CHURCH BOY,547847576,"Los Angeles, CA",2023-01-19 03:21:58,fancy a coffee? 🤭 https://t.co/4213x9zMzi,1,Twitter for iPhone,
tanya🦋,2417776058,"Los Angeles, CA",2023-01-19 03:20:20,confirming that me and my siblings have a coffee addiction 🙊😋☕️,0,Twitter for iPhone,
Jack Wainwright,239411213,"Los Angeles, CA",2023-01-19 03:11:05,"@thenickholz @thehealthbender We have a coffee pot. So we only make X amount, then that’s it for the day. So 2-3 mugs. Or like 25oz or so",0,Twitter for iPhone,
Emily Sokolow,299810223,"Los Angeles, CA",2023-01-19 03:07:40,"@tomfgoodwin 💯 how it feels. Nothing like running into the middle of a highway first thing in the morning, often before coffee. Every. Day.",0,Twitter for iPhone,
They love Tem.,256479112,Ladera Heights,2023-01-19 03:03:01,"Live a good life, wash her ass and she can’t have no coffee",0,Twitter for iPhone,
They love Tem.,256479112,Ladera Heights,2023-01-19 03:01:38,You can have degrees and be a good motherfucka but you can’t have coffee,0,Twitter for iPhone,
They love Tem.,256479112,Ladera Heights,2023-01-19 02:55:53,"Lmfao nah all her phrases have me weak

“You can have some life bitch, but you can’t have no coffee”

But I felt th… https://t.co/bD17DymhYJ",1,Twitter for iPhone,
Mirjam Swanson,313111003,"Glendale, Calif.",2023-01-19 02:53:34,Came away from Brandon Staley’s news conference today thinking it’s probably a good thing he’s a football coach and… https://t.co/jSw44qwmxN,1,Twitter for iPhone,
Laura Bertolli,19269543,"Los Angeles, CA",2023-01-19 02:53:07,"I enjoyed coffee with my dinner tonight. You know who else enjoyed coffee with their meals?  My grandfather, that’s… https://t.co/FTsGDldicP",0,Twitter for iPhone,
money B,19069576,"los angeles, CA",2023-01-19 02:45:07,@MadScientistFF coffee,0,Twitter for iPhone,
Lorraine,1603278078624473088,"Lynwood, CA",2023-01-19 02:38:24,Wish I can drink coffee again 🥲,0,Twitter for iPhone,
jalen,1022532885503328256,"Los Angeles, CA",2023-01-19 02:33:52,bro starbucks is so trash worst coffee on earth,0,Twitter for iPhone,
Hrant Հրանդ Փափազեան Papazian,1476003176,Los Angeles,2023-01-19 02:29:21,@EvaSilvertant @alexggilbert @TickTockTrick13 Thanks. I drew all the characters in the span of about an hour at a c… https://t.co/OgIKxK4vXE,0,Twitter Web App,
mickeyhelmel,1320924613048561665,"Hollywood, Ca",2023-01-19 02:24:57,"So much for my Van Gogh
“the 🖼 Fine-Art of Coffee ‘☕️ to G0🏍🚲🛴🚙🚕🚗
Concept.....🤔💭 https://t.co/2FB2WWSM6I",0,Twitter for iPhone,
13 dougs,296007426,"Los Angeles, CA",2023-01-19 02:17:46,i went for a coffee walk today and passed a little bird with no eyes. I noticed it was weird because it didn’t fly… https://t.co/fLJvpKh9O8,0,Twitter for iPhone,
boi,1594919497340571649,"Santa Monica, CA",2023-01-19 02:14:15,@TheFirstonTV So tell me why ice coffee doesn’t overflow after the ice melted,0,Twitter for iPad,
Sunny LU @VeChain,281349131,San Marino,2023-01-19 02:12:56,I am gonna plan some AMA for my steering committee running. How many AMA sessions are you guys want? In which way?… https://t.co/bht3HUf76C,23,Twitter for iPhone,
S A G R A,1613651506544381953,"Los Angeles, CA",2023-01-19 02:10:19,Coffee ☕️ makes me HAPPY 😊,0,Twitter for iPhone,
Deniz Selin,190927038,"Los Angeles, CA",2023-01-19 02:09:33,"Winter coffee the way I like it, with a side of sunshine ☀️ #coffee #selfie #losangeles #belair #mood #wednesday… https://t.co/iVimlKQC9T",0,Instagram,"{'type': 'Point', 'coordinates': [-118.2445, 34.0564]}"
jake,5747492,"Los Angeles, CA, USA",2023-01-19 02:08:20,"@bottomless Came for the smart scale and coffee, stayed for the memes",0,Twitter Web App,
Laura ||*||,926307800845729797,"Los Angeles, CA",2023-01-19 01:58:03,@sussexsquad1982 @Jack_Royston It was 30% off at Barnes &amp; Noble yesterday. It didn’t seem as a single book was miss… https://t.co/gvxRX9gXay,0,Twitter for iPhone,
Liz 🦋,707651671,"Los Angeles, CA",2023-01-19 01:55:49,@rodriguezxale YES b2b their iced coffee,0,Twitter for iPhone,
Michael,1293520487159480323,"Los Angeles, CA",2023-01-19 01:49:35,@coffee_anytime From that group I’d take Charlie Kirk. But I’d have to have @benshapiro and @DennisPrager on my team,0,Twitter for iPhone,
Ashe🥛 BigTittyCards,1278258781726445568,"Los Angeles, CA",2023-01-19 01:44:27,@dunkindonuts So when we make coffee it’s like aborting coffee trees?,0,Twitter for iPhone,
Verr Jenn,935750096,NY/La,2023-01-19 01:38:49,I’m bouta drink coffee aka finna get weirder,0,Twitter Web App,
ブリット・リード(BRITT REID),256298130,ロサンゼルス,2023-01-19 01:34:10,Why the worst day about life my coffee taken shit?!,0,twittbot.net,
Shallon,1325664899377197062,"Los Angeles, CA",2023-01-19 01:32:42,"""Coffee Magic Menu - made with @NightCafeStudio 

https://t.co/4jw8OShdg3

#aiart #nightcafe #digitalart https://t.co/1pAZJEMFqz",0,Twitter for iPhone,
Jen DeLeon,85208740,Los Angeles,2023-01-19 01:27:03,@cozz I did the most these past 2 weeks and my body was just like NOPE today. I don’t drink coffee either so the st… https://t.co/CHxy2iMdAM,0,Twitter for iPhone,
B-Mac,1595272412962004993,"Los Angeles, CA",2023-01-19 01:26:15,@coffee_anytime I thought that was an ad for Shriners.,0,Twitter for Android,
Jordan Baker,55438009,"Los Angeles, CA",2023-01-19 01:23:32,Coffee and cake https://t.co/uPpzlQSrhs,0,Twitter for iPhone,
Jake Goldstein,1255735222437507072,Los Angeles,2023-01-19 01:20:51,"@seanpatward The Power of Now looks cool. 

In LA so happy to grab some coffee and pick up the book from you!",0,Twitter Web App,
Luiza Tanaka 🌸,25485482,"Los Angeles, CA",2023-01-19 01:16:03,@Sirhaian S tier snack to have with coffee,0,Twitter Web App,
Carlee | UGC Bilingual Creator,1589837285515673601,"Los Angeles, CA",2023-01-19 01:09:26,"@Luxuryyy_ugc Interested in this!! I love coffee and would love to try this, here’s my portfolio https://t.co/IzaOtvRwpP",0,Twitter for iPhone,
🌻Angel Niemczyk🌻Story Artist Looking For Work🌻,191205948,"Burbank, CA",2023-01-19 01:08:37,"did laundry and folded clothes, did the dishes, restocked on detergent, bought coffee, read at the park, finished a… https://t.co/Q6cmP7duq7",0,Twitter Web App,
Victoria👩🏽‍🦼 WHY DON’T WE FAN ‼️,2701698876,East LA,2023-01-19 01:08:26,@JonahMarais Ill gave a free coffee for a guest request,0,Twitter for iPhone,
jas,947565343530041344,Los Angeles  ,2023-01-19 01:04:35,I might be broke but I’m always gonna make sure to get my iced coffee 😭 I need it,2,Twitter for iPhone,
💥 Milestone Moe 💥,189581430,Los Angeles by way of Chicago,2023-01-19 00:59:10,"""Had a good Doctor's appointment, bitch gone live another 15-20 minutes, but a bitch can't get a cup of coffee."" 😂😭… https://t.co/i1o1M2xUUS",0,Twitter for Android,
ʎ u u ɐ p 🎄🚲,1286193340963151874,"Los Angeles, CA",2023-01-19 00:57:39,@818heartbreak Loving this episode so far. I used to work on Ventura and Yolanda before the new building was there.… https://t.co/Fxgtu3AVUm,0,Twitter for iPhone,
DowntownLA.com,24959839,Downtown Los Angeles,2023-01-19 00:53:35,"Did you know, our Coffee Trail can introduce you to spots off the beaten path like Le Cafe Bonjour in St. Vincent C… https://t.co/LxdcV8lIOm",1,Sprout Social,
Puro Pinche Pico Rivera,1489585915,"Pico Rivera, CA",2023-01-19 00:49:57,@coffee_anytime Trash Bag,0,Twitter for Android,
Alex Kehr,14482397,"Venice, CA",2023-01-19 00:49:55,"Some more Venice photos from my morning coffee walk today.

Taken with a Fujifilm X100V. https://t.co/7BqEp3Phla",0,Twitter for iPhone,
Joss,963617243870343168,"Los Angeles, CA",2023-01-19 00:47:43,I survived off of coffee and vibes today wtf,0,Twitter for iPhone,
CHRIS LIZARDO,1501072184021635072,"Los Angeles, CA",2023-01-19 00:40:13,coffee was much needed thank u @makhaylaruby  🫶🏼,0,Twitter for iPhone,
Fred,18302795,"Los Angeles, CA",2023-01-19 00:38:00,"@djtara the last bit of the video has me CRYING, she deserves all of the Tim Horton's and Dunkin' coffee 🤣",0,Twitter Web App,
"Ali Nsair, MD",4709767152,"Los Angeles, CA",2023-01-19 00:35:59,@datsunian @negeen_sh @uclaCVfellows I'll buy you coffee @datsunian,0,Twitter for Android,
"first of all, bitch, ...",1206035390,Los Angeles,2023-01-19 00:32:51,"The way my stomach is bubbling and gurgling right now. All I have had today is scrambled eggs, chicken sausage, cof… https://t.co/qNIad9Lyj3",1,Twitter for Android,
Questionkid❓,307104638,Los Angeles CA,2023-01-19 00:31:54,@fijikid_x I need to go to SC then for coffee!,0,Twitter for Android,
SkepticalRaptor,421275603,"Los Angeles, CA",2023-01-19 00:30:08,#Coffee may be linked to reduced #cardiovascular disease and mortality. @Starbucks is happy!… https://t.co/2774rJh2dB,0,Buffer,
chantel.,1908301242,"Los Angeles, CA",2023-01-19 00:28:35,"no bc why have i had this exact breakdown 😭 “you can get degrees and be a good mf, but a bitch can’t get no coffee… https://t.co/gMh2S6rJkJ",0,Twitter for iPhone,
Mazie Mae.......,1410386145016385539,Las Vegas/Los Angeles,2023-01-19 00:28:05,She said it ain’t enough coffee in this cup to wet a fleas pussy!  Bwhahahaha 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/UyqE3QScAl,0,Twitter for iPhone,
Charlie Hale ⚰️,311938631,Los Angeles,2023-01-19 00:25:26,@MomAngtrades Well it depends if it flares back up and virology. Not interested in debating. Covid killed my dad so… https://t.co/pMNvmJzLcc,0,Twitter Web App,
Teresa Pereyra,1019114946,"Los Angeles, CA",2023-01-19 00:24:34,My dad sent me a picture he was trying coffee from my favorite coffee shop 🥹🫶🏻,0,Twitter for iPhone,
guadalupe ♧,1262913805169750018,"Los Angeles, CA",2023-01-19 00:22:09,i want coffee,0,Twitter for iPhone,
jess millete,18210249,"Los Angeles, CA",2023-01-19 00:15:22,Always exploring new coffee shops https://t.co/vRR1kZf4NF,1,Twitter for iPhone,
flurrabell 🐤,1129063868548886529,"Burbank, CA",2023-01-19 00:11:47,"I don't drink coffee, but I can vouch for this! Free coffee is up for grabs https://t.co/I6CDyyosIL",0,Twitter Web App,
Rob Salerno,58627994,"Los Angeles, CA",2023-01-19 00:10:38,Ditching work to get a iced coffee. https://t.co/r8Sjoaw2Jv,0,Twitter for iPhone,
ihateallofus,3331891948,la,2023-01-19 00:06:42,coffee makes me want to die,0,Twitter for iPhone,
chris crofton,104283237,"Los Angeles, CA",2023-01-19 00:03:20,"ONOMATOPOEIA

whoever 
invented this word 
had just drunk 
a tremendous amount of coffee https://t.co/iFWk0Ua5TN",0,Twitter for iPhone,
DFCWealth,376281497,"Century City, California",2023-01-19 00:00:57,"@HowardWPenney @DoorDash Ha! 😆I pointed out the cost to my friends in Beverly Hills and they were apoplectic with ""… https://t.co/YWnaLouJHx",0,Twitter Web App,
B2EMO Stan Account,1349530038081892360,"Los Angeles, CA",2023-01-19 00:00:18,@but_1st_coffee_ We off beer!!!,0,Twitter for iPhone,
Lizzie (TV) | SAVE WARRIOR NUN,705493001288572929,"Los Angeles, CA",2023-01-18 23:52:56,"Don’t drink coffee but I love a good soy chai 
#SaveWarriorNun #WarriorNun 
LEMON DROP 🍋 https://t.co/IsHyVIPwEt",0,Twitter for iPad,
Oh… It’s still here?,37580722,"Los Angeles, CA",2023-01-18 23:52:46,"@camisavisionary is gonna be mad at me for this: 

I’ve been ordering hot coffee all day. It’s been between cold and FREEZING on set.",0,Twitter for iPhone,
Marmalade Sunset Print and Design,909921164549545984,"Los Angeles, CA",2023-01-18 23:52:46,A Day at the Beach Gives Me Back My Peace Coffee Mug / https://t.co/quEx7kyWut https://t.co/iEXg0WeYaZ,0,IFTTT,
Marmalade Sunset Print and Design,909921164549545984,"Los Angeles, CA",2023-01-18 23:52:38,A Balanced Diet Means a Cupcake in Each Hand Coffee Mug / https://t.co/SiFxGMDUGk https://t.co/dr3fnYalc9,0,IFTTT,
Carl Lewis,37310700,"Los Angeles, Ca.",2023-01-18 23:48:35,"18 days without weed or coffee…got a lifetime to go. Anyone wondering, I quit for good…not just this month.",0,Twitter for iPhone,
Marmalade Sunset Print and Design,909921164549545984,"Los Angeles, CA",2023-01-18 23:47:01,A Bachelor's Life is No Life for a Single Man Coffee Mug / https://t.co/MgljvkQyFl https://t.co/p9ViRlh5AY,0,IFTTT,
Marmalade Sunset Print and Design,909921164549545984,"Los Angeles, CA",2023-01-18 23:41:48,A Baby Is God's Opinion That The World Should Go On Coffee Mug / https://t.co/SNtoRVuuiO https://t.co/jOXm1XekLV,0,IFTTT,
j. steph,1666903813,"Los Angeles, CA",2023-01-18 23:40:18,i need some coffee,0,Twitter for iPhone,
𝕮𝖍𝖎𝖊𝖋 𝕮𝖍𝖚𝔂,2734835038,"Los Angeles, CA",2023-01-18 23:39:18,@HonestlyIDunno Spill more coffee and make it an aesthetic,0,Twitter for iPhone,
Marmalade Sunset Print and Design,909921164549545984,"Los Angeles, CA",2023-01-18 23:32:36,80 Percent Cotton 20 Percent Dog Hair Coffee Mug / https://t.co/U6DGDlEYJg https://t.co/zOAmfkOc8w,0,IFTTT,
Lauryn Ipsum,1102569092,Los Angeles,2023-01-18 23:31:10,@KatieMehera @burrshotf1rst Ooh would you like tea recommendations? I love coffee but I can’t have it regularly bec… https://t.co/uKsKv5qxqU,0,Twitter for iPhone,
SkepticalRaptor,421275603,"Los Angeles, CA",2023-01-18 23:30:07,Large new epidemiological study shows that #coffee is linked to reduced #cardiovascular disease and mortality.… https://t.co/EMxDxF1UpM,0,Buffer,
chels,1166045490,"Los Angeles, CA",2023-01-18 23:25:48,"s/o to my go to coffee shop &lt;3 

anytime I need to journal, catch up on work, or just need some me time &amp; wanna fee… https://t.co/1JGTmalexq",0,Twitter for iPhone,
Questionkid❓,307104638,Los Angeles CA,2023-01-18 23:24:29,What's the best coffee you've ever had?,0,Twitter for Android,
Stop LAPD Spying Coalition,575959144,"Los Angeles, CA",2023-01-18 23:22:52,The Coffee with a Cop Event was with LAPD's Newton Division. Two weeks ago Newton Division officers killed Oscar Le… https://t.co/8B31SMY5gh,10,Twitter Web App,
